"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Danielle Hunter (HOU)","6","1","2","1","0","0","0","0","1","24.3","24.3","52.1%"
"2","Haason Reddick (NYJ)","4","1","2.5","0","0","0","0","0","1","21.8","21.8","16.2%"
"3","Justin Madubuike (BAL)","4","1","2","0","0","0","0","0","1","19.8","19.8","24.1%"
"4","Christian Wilkins (LV)","2","3","2","0","0","0","0","0","1","18.3","18.3","47.1%"
"5","Sheldon Rankins (CIN)","5","1","1","0","0","0","0","0","1","17.3","17.3","1.7%"
"6","Trey Hendrickson (CIN)","3","1","1","0","0","0","0","0","1","16.8","16.8","34.8%"
"7","Morgan Fox (LAC)","2","0","2","0","0","0","0","0","1","16.0","16.0","2.1%"
"8","Jadeveon Clowney (CAR)","2","0","2","0","0","0","0","0","1","16.0","16.0","22.3%"
"9","Josh Hines-Allen (JAC)","3","1","1","0","0","1","0","0","1","15.8","15.8","44.0%"
"10","Carl Granderson (NO)","3","3","1","0","0","0","0","0","1","15.8","15.8","27.1%"
"11","Byron Young (LAR)","3","3","1","0","0","1","0","0","1","14.8","14.8","32.6%"
"12","Jonah Williams (MIN)","3","1","1","0","0","0","0","0","1","14.3","14.3","0.3%"
"13","Justin Jones (ARI)","5","2","0","0","0","0","0","0","1","14.0","14.0","2.3%"
"14","Sam Hubbard (CIN)","4","2","1","0","0","0","0","0","1","14.0","14.0","21.2%"
"15","Vita Vea (TB)","4","2","0","0","0","1","0","0","1","14.0","14.0","5.2%"
"16","Randy Gregory (TB)","3","0","1","0","0","0","0","0","1","13.5","13.5","1.5%"
"17","Aaron Donald (FA)","3","2","0","0","0","0","0","0","1","13.5","13.5","11.0%"
"18","D.J. Wonnum (CAR)","3","1","1","1","0","0","0","0","1","13.3","13.3","11.5%"
"19","Nick Williams (FA)","2","1","1","0","0","0","0","0","1","12.8","12.8","3.0%"
"20","Jonathon Cooper (DEN)","3","0","1","1","0","0","0","0","1","12.5","12.5","15.3%"
"21","Nick Bosa (SF)","3","0","1","1","0","0","0","0","1","12.5","12.5","62.7%"
"22","Christian Barmore (NE)","4","1","0","2","0","0","0","0","1","12.3","12.3","15.0%"
"23","Bryce Huff (PHI)","2","1","1.5","0","0","0","0","0","1","12.3","12.3","3.9%"
"24","Josh Sweat (PHI)","2","0","1","0","0","0","0","0","1","12.0","12.0","13.9%"
"25","Maxx Crosby (LV)","4","3","0.5","1","0","0","0","0","1","11.8","11.8","69.3%"
"26","Calais Campbell (MIA)","3","1","1","0","0","0","0","0","1","11.8","11.8","3.7%"
"27","Osa Odighizuwa (DAL)","5","2","0","0","0","0","0","0","1","11.5","11.5","5.4%"
"28","Zach Allen (DEN)","2","2","1","0","0","0","0","0","1","11.0","11.0","10.7%"
"29","Dre'Mont Jones (SEA)","3","0","1","0","0","0","0","0","1","11.0","11.0","4.7%"
"30","Arnold Ebiketie (ATL)","1","1","1.5","0","0","0","0","0","1","10.8","10.8","1.5%"
"31","Greg Rousseau (BUF)","3","1","0","0","0","0","0","0","1","10.3","10.3","14.7%"
"32","John Jenkins (LV)","2","1","1","0","0","0","0","0","1","10.3","10.3","1.2%"
"33","Chris Jones (KC)","2","2","1","1","0","0","0","0","1","10.0","10.0","24.9%"
"34","Julian Okwara (PHI)","1","0","1","1","0","0","0","0","1","9.5","9.5","0.0%"
"35","DeForest Buckner (IND)","1","2","1","0","0","0","0","0","1","9.5","9.5","46.4%"
"36","Calijah Kancey (TB)","1","2","1","0","0","0","0","0","1","9.5","9.5","6.7%"
"37","B.J. Hill (CIN)","3","2","0.5","1","0","0","0","0","1","9.5","9.5","4.9%"
"38","Adam Butler (LV)","2","0","1","0","0","0","0","0","1","9.5","9.5","0.6%"
"39","A.J. Epenesa (BUF)","1","2","1","0","0","0","0","0","1","9.5","9.5","2.6%"
"40","Jarran Reed (SEA)","1","2","1","0","0","0","0","0","1","9.5","9.5","5.2%"
"41","Harrison Phillips (MIN)","3","1","1","0","0","0","0","0","1","9.3","9.3","22.4%"
"42","Shy Tuttle (CAR)","3","0","0","3","0","0","0","0","1","9.0","9.0","1.7%"
"43","Tyquan Lewis (IND)","1","1","1","0","0","0","0","0","1","8.8","8.8","0.3%"
"44","Zach Sieler (MIA)","1","1","1","0","0","0","0","0","1","8.8","8.8","25.1%"
"45","Victor Dimukeje (ARI)","1","1","1","0","0","0","0","0","1","8.8","8.8","0.5%"
"46","Grady Jarrett (ATL)","1","1","1","0","0","0","0","0","1","8.8","8.8","4.7%"
"47","Boye Mafe (SEA)","1","1","1","0","0","0","0","0","1","8.8","8.8","8.2%"
"48","George Karlaftis III (KC)","2","1","0.5","2","0","0","0","0","1","8.8","8.8","12.6%"
"49","Quinnen Williams (NYJ)","1","1","0","1","1","0","0","0","1","8.8","8.8","26.3%"
"50","Sebastian Joseph-Day (TEN)","3","0","1","0","0","0","0","0","1","8.5","8.5","1.9%"
"51","Jonathan Allen (WAS)","5","1","0","0","0","0","0","0","1","8.3","8.3","14.6%"
"52","Milton Williams (PHI)","1","3","0.5","0","0","0","0","0","1","8.3","8.3","1.8%"
"53","Javon Hargrave (SF)","5","1","0","0","0","0","0","0","1","8.3","8.3","14.0%"
"54","Cam Sample (CIN)","1","0","1","0","0","0","0","0","1","8.0","8.0","0.4%"
"55","K'Lavon Chaisson (CAR)","1","0","1","0","0","0","0","0","1","8.0","8.0","0.9%"
"56","Kevin Strong (FA)","1","0","1","0","0","0","0","0","1","8.0","8.0","0.0%"
"57","Jermaine Johnson II (NYJ)","2","0","0","3","0","0","0","0","1","7.5","7.5","8.7%"
"58","Leonard Williams (SEA)","4","2","0","0","0","0","0","0","1","7.5","7.5","10.3%"
"59","Arik Armstead (JAC)","3","0","0","0","0","0","0","0","1","7.0","7.0","3.0%"
"60","Yannick Ngakoue (FA)","3","0","0","0","0","0","0","0","1","7.0","7.0","1.7%"
"61","Clelin Ferrell (WAS)","2","2","0","0","0","0","0","0","1","7.0","7.0","1.5%"
"62","Denico Autry (HOU)","2","2","0","0","0","0","0","0","1","7.0","7.0","9.5%"
"63","Austin Johnson (BUF)","3","0","0","0","0","0","0","0","1","7.0","7.0","2.4%"
"64","Kobie Turner (LAR)","2","3","0","1","0","0","0","0","1","6.8","6.8","8.5%"
"65","Malik Herring (KC)","1","1","0.5","0","0","0","0","0","1","6.8","6.8","0.1%"
"66","Bilal Nichols (ARI)","2","2","0.5","0","0","0","0","0","1","6.5","6.5","1.2%"
"67","Broderick Washington Jr. (BAL)","2","1","0","0","0","0","0","0","1","6.3","6.3","0.1%"
"68","Nik Bonitto (DEN)","2","1","0","0","0","0","0","0","1","6.3","6.3","1.9%"
"69","Taven Bryan (IND)","2","1","0","0","0","0","0","0","1","6.3","6.3","0.1%"
"70","Khalen Saunders (NO)","3","2","0","0","0","0","0","0","1","6.0","6.0","1.2%"
"71","DeMarcus Lawrence (DAL)","3","0","0","1","0","0","0","0","1","6.0","6.0","11.8%"
"72","Travon Walker (JAC)","1","3","0.5","0","0","0","0","0","1","5.8","5.8","11.2%"
"73","Brian Burns (NYG)","2","0","0","0","0","0","0","0","1","5.5","5.5","41.7%"
"74","Kyle Peko (DET)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.1%"
"75","Daron Payne (WAS)","3","1","0","0","0","0","0","0","1","5.3","5.3","15.0%"
"76","Jaleel Johnson (FA)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.0%"
"77","Lawrence Guy Sr. (FA)","3","1","0","0","0","0","0","0","1","5.3","5.3","4.0%"
"78","DeMarcus Walker (CHI)","1","2","0.5","0","0","0","0","0","1","5.0","5.0","1.5%"
"79","Maliek Collins (SF)","0","4","0.5","0","0","0","0","0","1","5.0","5.0","2.0%"
"80","Jonathan Greenard (MIN)","1","2","0.5","0","0","0","0","0","1","5.0","5.0","28.5%"
"81","Zacch Pickens (CHI)","1","1","0","0","0","0","0","0","1","4.8","4.8","1.4%"
"82","Cameron Jordan (NO)","1","1","0","0","0","0","0","0","1","4.8","4.8","5.7%"
"83","Michael Hoecht (LAR)","2","2","0","0","0","0","0","0","1","4.5","4.5","13.0%"
"84","David Onyemata (ATL)","2","2","0","0","0","0","0","0","1","4.5","4.5","4.9%"
"85","Jonathan Ledbetter (FA)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.0%"
"86","Jonathan Bullard (MIN)","2","2","0","0","0","0","0","0","1","4.5","4.5","2.8%"
"87","Pat Jones II (MIN)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.3%"
"88","John Ridgeway III (WAS)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.4%"
"89","Kevin Givens (SF)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.3%"
"90","Jordan Davis (PHI)","0","3","0.5","0","0","0","0","0","1","4.3","4.3","4.6%"
"91","Kurt Hinish (HOU)","1","0","0","0","0","0","0","0","1","4.0","4.0","1.0%"
"92","Eric Johnson II (IND)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"93","Shaq Lawson (FA)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"94","Nick Thurman (CAR)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.6%"
"95","Angelo Blackson (DEN)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.1%"
"96","Jerry Hughes (HOU)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.6%"
"97","Khyiris Tonga (ARI)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"98","DJ Reader (DET)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.4%"
"99","Davon Godchaux (NE)","1","3","0","0","0","0","0","0","1","3.8","3.8","3.5%"
"100","Mike Purcell (FA)","1","1","0","1","0","0","0","0","1","3.8","3.8","0.0%"
"101","Nathan Shepherd (NO)","1","3","0","0","0","0","0","0","1","3.8","3.8","1.7%"
"102","Will Anderson Jr. (HOU)","2","1","0","0","0","0","0","0","1","3.8","3.8","19.3%"
