"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Tanoh Kpassagnon (NO)","5","1","3","0","0","0","0","0","1","27.8","27.8","0.0%"
"2","Montez Sweat (CHI)","5","2","2.5","0","0","1","0","0","1","25.5","25.5","34.3%"
"3","Jonathan Greenard (MIN)","2","4","2.5","0","0","1","0","0","1","22.5","22.5","28.5%"
"4","Danielle Hunter (HOU)","3","2","2","0","0","0","0","0","1","21.5","21.5","52.1%"
"5","Malcolm Koonce (LV)","3","0","2","0","0","2","0","0","1","20.5","20.5","3.5%"
"6","Kenny Clark (GB)","3","1","2","1","0","0","0","0","1","19.8","19.8","8.2%"
"7","Denico Autry (HOU)","4","0","2","0","0","0","0","0","1","19.0","19.0","9.5%"
"8","DeMarcus Lawrence (DAL)","7","1","0","0","0","1","0","0","1","17.8","17.8","11.8%"
"9","Daron Payne (WAS)","2","1","2","0","0","0","0","0","1","16.8","16.8","15.0%"
"10","Bryan Bresee (NO)","2","1","2","0","0","0","0","0","1","16.8","16.8","3.1%"
"11","Calais Campbell (MIA)","4","2","1","0","0","0","0","0","1","16.5","16.5","3.7%"
"12","Alex Wright (CLE)","4","0","1","0","0","1","0","0","1","16.5","16.5","0.5%"
"13","Christian Barmore (NE)","4","2","1","0","0","0","0","0","1","16.5","16.5","15.0%"
"14","Maliek Collins (SF)","2","3","1.5","0","0","0","0","0","1","16.3","16.3","2.0%"
"15","Kingsley Enagbare (GB)","2","0","1","0","0","1","1","0","1","15.0","15.0","0.4%"
"16","D.J. Wonnum (CAR)","4","2","1","2","0","0","0","0","1","14.5","14.5","11.5%"
"17","Zach Harrison (ATL)","3","1","1","0","0","0","0","0","1","14.3","14.3","1.0%"
"18","Zach Sieler (MIA)","1","1","1","1","0","0","1","0","1","14.3","14.3","25.1%"
"19","Derek Barnett (HOU)","3","1","1","0","0","0","0","0","1","14.3","14.3","0.9%"
"20","D.J. Jones (DEN)","3","1","1","0","0","0","0","0","1","14.3","14.3","4.0%"
"21","Jonathon Cooper (DEN)","5","0","1","0","0","0","0","0","1","14.0","14.0","15.3%"
"22","Jerry Tillery (MIN)","1","2","1","0","0","0","1","0","1","13.5","13.5","0.6%"
"23","Anthony Nelson (TB)","2","2","1","0","0","0","0","0","1","13.5","13.5","0.3%"
"24","Khalil Davis (HOU)","2","2","1","0","0","0","0","0","1","13.5","13.5","1.2%"
"25","Dayo Odeyingbo (IND)","2","2","1.5","0","0","0","0","0","1","13.0","13.0","1.7%"
"26","Josh Paschal (DET)","2","1","1","0","0","0","0","0","1","12.8","12.8","1.4%"
"27","Dalvin Tomlinson (CLE)","4","2","0","0","0","0","0","0","1","12.5","12.5","1.9%"
"28","Leonard Williams (SEA)","5","0","0","0","0","0","0","0","1","12.5","12.5","10.3%"
"29","John Jenkins (LV)","0","1","0","1","0","0","1","1","1","12.3","12.3","1.2%"
"30","Lukas Van Ness (GB)","3","1","1","0","0","0","0","0","1","11.8","11.8","5.2%"
"31","DeMarcus Walker (CHI)","2","2","0.5","0","0","0","0","0","1","11.5","11.5","1.5%"
"32","Trey Hendrickson (CIN)","1","2","1.5","0","0","0","0","0","1","11.5","11.5","34.8%"
"33","A'Shawn Robinson (CAR)","7","1","0","0","0","0","0","0","1","11.3","11.3","3.8%"
"34","Myles Murphy (CIN)","2","2","1","0","0","0","0","0","1","11.0","11.0","4.4%"
"35","Larry Ogunjobi (PIT)","2","2","1","0","0","0","0","0","1","11.0","11.0","2.1%"
"36","Travon Walker (JAC)","2","2","1","0","0","0","0","0","1","11.0","11.0","11.2%"
"37","B.J. Hill (CIN)","1","4","0","1","1","0","0","0","1","11.0","11.0","4.9%"
"38","Jermaine Johnson II (NYJ)","3","2","0","0","0","0","0","0","1","11.0","11.0","8.7%"
"39","Charles Omenihu (KC)","1","1","1","0","0","1","0","0","1","10.3","10.3","0.8%"
"40","Carl Granderson (NO)","2","1","1","0","0","0","0","0","1","10.3","10.3","27.1%"
"41","Solomon Thomas (NYJ)","2","1","1","0","0","0","0","0","1","10.3","10.3","0.8%"
"42","Ta'Quon Graham (ATL)","1","1","1","0","0","1","0","0","1","10.3","10.3","0.3%"
"43","DeForest Buckner (IND)","3","1","0.5","0","0","0","0","0","1","9.8","9.8","46.4%"
"44","Nick Bosa (SF)","1","0","1","0","0","1","0","0","1","9.5","9.5","62.7%"
"45","Marlon Davidson (TEN)","2","0","1","0","0","0","0","0","1","9.5","9.5","0.0%"
"46","Jordan Phillips (NYG)","1","0","1","1","0","0","0","0","1","9.5","9.5","0.8%"
"47","Derrick Nnadi (KC)","2","0","1","0","0","0","0","0","1","9.5","9.5","0.8%"
"48","Bryce Huff (PHI)","2","0","1","0","0","0","0","0","1","9.5","9.5","3.9%"
"49","Justin Madubuike (BAL)","1","0","1","0","0","1","0","0","1","9.5","9.5","24.1%"
"50","Yetur Gross-Matos (SF)","3","3","0","0","0","0","0","0","1","9.3","9.3","1.2%"
"51","Brian Burns (NYG)","2","1","0","1","0","0","1","0","1","9.3","9.3","41.7%"
"52","Austin Johnson (BUF)","4","4","0","0","0","0","0","0","1","9.0","9.0","2.4%"
"53","Javon Kinlaw (NYJ)","1","1","1","0","0","0","0","0","1","8.8","8.8","1.5%"
"54","Deatrich Wise Jr. (NE)","1","1","1","0","0","0","0","0","1","8.8","8.8","2.7%"
"55","Mazi Smith (DAL)","1","1","1","0","0","0","0","0","1","8.8","8.8","1.7%"
"56","Cameron Heyward (PIT)","3","2","0","0","0","0","0","0","1","8.5","8.5","22.6%"
"57","Kevin Givens (SF)","4","0","0","0","0","0","0","0","1","8.5","8.5","0.3%"
"58","Devonte Wyatt (GB)","3","0","1","0","0","0","0","0","1","8.5","8.5","1.7%"
"59","Christian Wilkins (LV)","2","1","0.5","0","0","0","0","0","1","8.3","8.3","47.1%"
"60","Jonathan Bullard (MIN)","1","0","1","0","0","0","0","0","1","8.0","8.0","2.8%"
"61","Adam Gotsis (JAC)","1","0","1","0","0","0","0","0","1","8.0","8.0","1.2%"
"62","Jalen Carter (PHI)","1","0","1","0","0","0","0","0","1","8.0","8.0","13.3%"
"63","Fletcher Cox (FA)","1","0","1","0","0","0","0","0","1","8.0","8.0","1.1%"
"64","Nick Thurman (CAR)","2","3","0","0","0","0","0","0","1","7.8","7.8","0.6%"
"65","Maxx Crosby (LV)","2","2","0","0","0","0","0","0","1","7.0","7.0","69.3%"
"66","Chris Jones (KC)","2","0","0","1","0","0","0","0","1","7.0","7.0","24.9%"
"67","Justin Jones (ARI)","2","2","0","0","0","0","0","0","1","7.0","7.0","2.3%"
"68","Kwity Paye (IND)","2","2","0","0","0","0","0","0","1","7.0","7.0","14.2%"
"69","Bobby Brown III (LAR)","2","2","0","0","0","0","0","0","1","7.0","7.0","0.8%"
"70","Aidan Hutchinson (DET)","3","1","0","1","0","0","0","0","1","6.8","6.8","54.7%"
"71","Greg Rousseau (BUF)","1","1","0.5","0","0","0","0","0","1","6.8","6.8","14.7%"
"72","Isaiah Buggs (FA)","1","1","0","0","0","0","1","0","1","6.3","6.3","0.1%"
"73","Adam Butler (LV)","1","3","0","0","0","0","0","0","1","6.3","6.3","0.6%"
"74","Tyree Wilson (LV)","1","1","0","0","0","0","1","0","1","6.3","6.3","6.8%"
"75","T.Y. McGill Jr. (SF)","1","1","0","0","0","1","0","0","1","6.3","6.3","0.1%"
"76","Myles Garrett (CLE)","2","1","0","0","0","0","0","0","1","6.3","6.3","63.2%"
"77","Rashad Weaver (TEN)","2","1","0","0","0","0","0","0","1","6.3","6.3","0.4%"
"78","LaCale London (ATL)","2","1","0","0","0","0","0","0","1","6.3","6.3","0.1%"
"79","Jonathan Allen (WAS)","1","3","0","0","0","0","0","0","1","6.3","6.3","14.6%"
"80","Jonathan Harris (MIA)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.9%"
"81","Michael Hoecht (LAR)","3","0","0","1","0","0","0","0","1","6.0","6.0","13.0%"
"82","T.J. Slaton (GB)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.9%"
"83","Quinnen Williams (NYJ)","2","1","0.5","0","0","0","0","0","1","5.8","5.8","26.3%"
"84","Grover Stewart (IND)","1","3","0.5","0","0","0","0","0","1","5.8","5.8","3.0%"
"85","Tyquan Lewis (IND)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.3%"
"86","Sheldon Rankins (CIN)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.7%"
"87","Cam Sample (CIN)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.4%"
"88","Khalen Saunders (NO)","2","1","0","1","0","0","0","0","1","5.3","5.3","1.2%"
"89","Derrick Brown (CAR)","2","3","0","0","0","0","0","0","1","5.3","5.3","39.1%"
"90","Odafe Oweh (BAL)","3","0","0","0","0","0","0","0","1","4.5","4.5","5.6%"
"91","Roy Lopez (ARI)","1","4","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"92","Sam Hubbard (CIN)","3","0","0","0","0","0","0","0","1","4.5","4.5","21.2%"
"93","Milton Williams (PHI)","3","0","0","0","0","0","0","0","1","4.5","4.5","1.8%"
"94","Nathan Shepherd (NO)","3","0","0","0","0","0","0","0","1","4.5","4.5","1.7%"
"95","John Cominsky (DET)","1","4","0","0","0","0","0","0","1","4.5","4.5","1.0%"
"96","Josh Hines-Allen (JAC)","2","2","0","0","0","0","0","0","1","4.5","4.5","44.0%"
"97","Chase Young (NO)","1","1","0.5","0","0","0","0","0","1","4.3","4.3","10.1%"
"98","Gervon Dexter Sr. (CHI)","1","1","0.5","0","0","0","0","0","1","4.3","4.3","1.5%"
"99","Brent Urban (BAL)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.3%"
"100","Shelby Harris (CLE)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.9%"
"101","Josh Sweat (PHI)","1","0","0","0","0","0","0","0","1","4.0","4.0","13.9%"
"102","Kevin Strong (FA)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"103","Logan Hall (TB)","0","0","0","0","0","0","1","0","1","4.0","4.0","1.3%"
"104","Josh Tupou (BAL)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"105","Jaleel Johnson (FA)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"106","Nolan Smith Jr. (PHI)","2","1","0","0","0","0","0","0","1","3.8","3.8","5.8%"
"107","Sebastian Joseph-Day (TEN)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.9%"
"108","Dante Stills (ARI)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.4%"
"109","Roy Robertson-Harris (JAC)","1","1","0","1","0","0","0","0","1","3.8","3.8","1.2%"
"110","Janarius Robinson (LV)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"111","Christopher Hinton (LAC)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"112","Rakeem Nunez-Roches (NYG)","1","3","0","0","0","0","0","0","1","3.8","3.8","0.9%"
"113","Cameron Young (SEA)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"114","Chauncey Golston (DAL)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.6%"
"115","Jonah Williams (MIN)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.3%"
