"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Kaden Elliss (ATL)","5","5","1","1","0","0","0","0","1","24.3","24.3","14.3%"
"2","Quincy Williams (NYJ)","6","2","0","2","1","0","0","0","1","23.5","23.5","50.7%"
"3","Bobby Wagner (WAS)","8","3","1","0","0","0","0","0","1","23.3","23.3","72.3%"
"4","Andrew Van Ginkel (MIN)","7","3","1.5","1","0","0","0","0","1","22.8","22.8","10.4%"
"5","Frankie Luvu (WAS)","6","4","1","0","0","1","0","0","1","22.5","22.5","42.9%"
"6","E.J. Speed (IND)","10","2","0","2","0","0","0","0","1","22.0","22.0","40.0%"
"7","Ernest Jones IV (LAR)","4","3","1","2","0","0","0","0","1","20.3","20.3","59.8%"
"8","Khaleke Hudson (NO)","8","7","0","2","0","0","0","0","1","20.3","20.3","2.3%"
"9","Cody Barton (DEN)","7","3","0","1","1","0","0","0","1","19.3","19.3","11.3%"
"10","Lavonte David (TB)","8","0","1","0","0","0","0","0","1","18.5","18.5","52.5%"
"11","Alex Singleton (DEN)","10","2","0","1","0","0","0","0","1","18.0","18.0","63.4%"
"12","Shaquille Leonard (FA)","5","2","1","0","0","0","0","0","1","18.0","18.0","21.3%"
"13","Za'Darius Smith (CLE)","2","0","2","1","0","0","0","0","1","17.5","17.5","4.9%"
"14","Robert Spillane (LV)","9","2","0","0","0","0","0","0","1","17.5","17.5","32.4%"
"15","Fred Warner (SF)","5","5","0","2","0","0","0","0","1","16.8","16.8","90.4%"
"16","Zaire Franklin (IND)","9","2","0","1","0","0","0","0","1","16.5","16.5","92.4%"
"17","Jeremiah Owusu-Koramoah (CLE)","5","1","0","2","1","0","0","0","1","16.3","16.3","26.8%"
"18","Terrel Bernard (BUF)","5","2","1","0","0","0","0","0","1","15.5","15.5","49.2%"
"19","Bobby Okereke (NYG)","8","2","0","1","0","0","0","0","1","15.0","15.0","79.5%"
"20","Logan Wilson (CIN)","3","8","0","1","0","0","0","0","1","14.5","14.5","62.2%"
"21","Alex Highsmith (PIT)","1","0","1","1","1","0","0","0","1","14.5","14.5","24.4%"
"22","Devin White (PHI)","2","2","0.5","2","1","0","0","0","1","14.5","14.5","21.2%"
"23","Foyesade Oluokun (JAC)","7","5","0","0","0","0","0","0","1","14.3","14.3","94.3%"
"24","Harold Landry III (TEN)","3","1","1","0","0","0","0","0","1","14.3","14.3","23.2%"
"25","Azeez Al-Shaair (HOU)","4","4","0","0","0","0","0","0","1","14.0","14.0","42.4%"
"26","Bradley Chubb (MIA)","3","1","1.5","0","0","0","0","0","1","13.8","13.8","16.7%"
"27","T.J. Watt (PIT)","2","1","1","1","0","1","0","0","1","13.3","13.3","79.0%"
"28","Myles Jack (FA)","3","3","1","0","0","0","0","0","1","13.3","13.3","0.2%"
"29","Patrick Queen (PIT)","2","5","0","1","1","0","0","0","1","13.3","13.3","43.1%"
"30","Jordan Hicks (CLE)","6","3","0","1","0","0","0","0","1","12.8","12.8","28.8%"
"31","Mykal Walker (WAS)","5","3","0","0","0","0","0","0","1","12.3","12.3","1.1%"
"32","Preston Smith (GB)","2","1","1.5","0","0","0","0","0","1","12.3","12.3","9.9%"
"33","Isaiah McDuffie (GB)","5","3","0","0","0","0","0","0","1","12.3","12.3","3.7%"
"34","Nate Landman (ATL)","7","2","0","0","0","0","0","0","1","12.0","12.0","7.1%"
"35","Micah Parsons (DAL)","2","5","0.5","0","0","0","0","0","1","11.3","11.3","77.5%"
"36","Krys Barnes (ARI)","6","3","0","0","0","0","0","0","1","11.3","11.3","6.9%"
"37","Mack Wilson Sr. (ARI)","2","0","1","0","0","1","0","0","1","11.0","11.0","3.6%"
"38","Devin Bush Jr. (CLE)","5","1","0","0","0","0","0","0","1","10.8","10.8","4.0%"
"39","Dre Greenlaw (SF)","2","10","0","0","0","0","0","0","1","10.5","10.5","37.0%"
"40","Christian Harris (HOU)","5","2","0","1","0","0","0","0","1","10.5","10.5","10.6%"
"41","Pete Werner (NO)","2","3","0","0","0","0","0","0","1","10.3","10.3","9.8%"
"42","David Mayo (FA)","3","4","0","0","0","0","0","0","1","10.0","10.0","0.1%"
"43","Jahlani Tavai (NE)","4","0","0","0","0","1","0","0","1","10.0","10.0","5.9%"
"44","Denzel Perryman (LAC)","5","1","0","1","0","0","0","0","1","9.8","9.8","10.2%"
"45","Ja'Whaun Bentley (NE)","5","3","0","0","0","0","0","0","1","9.8","9.8","14.4%"
"46","Sione Takitaki (NE)","6","1","0","0","0","0","0","0","1","9.8","9.8","3.6%"
"47","Kyle Van Noy (BAL)","1","2","1","0","0","0","0","0","1","9.5","9.5","7.4%"
"48","Isaiah Simmons (NYG)","2","1","0","1","0","0","1","0","1","9.3","9.3","5.8%"
"49","Ivan Pace Jr. (MIN)","3","1","0","0","0","0","1","0","1","9.3","9.3","14.8%"
"50","Damone Clark (DAL)","5","2","0","0","0","0","0","0","1","9.0","9.0","7.9%"
"51","Divine Deablo (LV)","6","0","0","0","0","0","0","0","1","9.0","9.0","12.5%"
"52","Devin Lloyd (JAC)","3","2","0","0","0","0","0","0","1","8.5","8.5","24.1%"
"53","Bud Dupree (LAC)","2","2","0","1","0","0","0","0","1","8.5","8.5","1.1%"
"54","T.J. Edwards (CHI)","5","1","0","0","0","0","0","0","1","8.3","8.3","78.7%"
"55","Nick Bolton (KC)","5","1","0","0","0","0","0","0","1","8.3","8.3","53.0%"
"56","Khalil Mack (LAC)","3","1","0","0","0","0","0","0","1","7.8","7.8","52.3%"
"57","Elandon Roberts (PIT)","5","0","0","0","0","0","0","0","1","7.5","7.5","14.4%"
"58","Tremaine Edmunds (CHI)","4","2","0","0","0","0","0","0","1","7.5","7.5","32.4%"
"59","Roquan Smith (BAL)","2","6","0","0","0","0","0","0","1","7.5","7.5","90.7%"
"60","Dennis Gardeck (ARI)","2","0","1","0","0","0","0","0","1","7.0","7.0","2.8%"
"61","Samson Ebukam (IND)","2","2","0","0","0","0","0","0","1","7.0","7.0","8.2%"
"62","Tyrel Dodson (SEA)","3","0","0","0","0","0","0","0","1","7.0","7.0","7.8%"
"63","Josey Jewell (CAR)","3","0","0","0","0","0","0","0","1","7.0","7.0","28.8%"
"64","C.J. Mosley (NYJ)","3","3","0","0","0","0","0","0","1","6.8","6.8","64.2%"
"65","Duke Riley (MIA)","4","1","0","0","0","0","0","0","1","6.8","6.8","2.7%"
"66","Quay Walker (GB)","1","4","0.5","0","0","0","0","0","1","6.5","6.5","37.1%"
"67","Ben VanSumeren (PHI)","2","4","0","0","0","0","0","0","1","6.0","6.0","0.1%"
"68","Demario Davis (NO)","2","4","0","0","0","0","0","0","1","6.0","6.0","20.4%"
"69","Eric Kendricks (DAL)","2","1","0.5","0","0","0","0","0","1","5.8","5.8","30.8%"
"70","Anfernee Jennings (NE)","2","0","0","0","0","0","0","0","1","5.5","5.5","3.8%"
"71","Micah McFadden (NYG)","2","3","0","0","0","0","0","0","1","5.3","5.3","7.1%"
"72","Kenneth Murray Jr. (TEN)","3","1","0","0","0","0","0","0","1","5.3","5.3","14.2%"
"73","Germaine Pratt (CIN)","2","3","0","0","0","0","0","0","1","5.3","5.3","15.8%"
"74","Christian Rozeboom (LAR)","2","3","0","0","0","0","0","0","1","5.3","5.3","3.7%"
"75","Malcolm Rodriguez (DET)","3","0","0","0","0","0","0","0","1","4.5","4.5","2.7%"
"76","Alex Anzalone (DET)","2","2","0","0","0","0","0","0","1","4.5","4.5","30.8%"
"77","Amen Ogbongbemiga (CHI)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.1%"
"78","Azeez Ojulari (NYG)","1","0","0","0","0","0","0","0","1","4.0","4.0","1.9%"
"79","Casey Toohill (BUF)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.5%"
"80","Otis Reese IV (TEN)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.2%"
"81","Nick Herbig (PIT)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.8%"
"82","Demetrius Flannigan-Fowles (SF)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.4%"
"83","Drew Sanders (DEN)","1","2","0","0","0","0","0","0","1","3.0","3.0","6.6%"
"84","David Long Jr. (MIA)","1","2","0","0","0","0","0","0","1","3.0","3.0","6.9%"
"85","Leonard Floyd (SF)","2","0","0","0","0","0","0","0","1","3.0","3.0","4.8%"
"86","Shaquil Barrett (FA)","2","0","0","0","0","0","0","0","1","3.0","3.0","6.7%"
"87","Mark Robinson (PIT)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.6%"
"88","Jack Campbell (DET)","1","2","0","0","0","0","0","0","1","3.0","3.0","16.3%"
"89","Willie Gay Jr. (NO)","2","0","0","0","0","0","0","0","1","3.0","3.0","6.3%"
"90","Drue Tranquill (KC)","1","2","0","0","0","0","0","0","1","3.0","3.0","11.6%"
"91","Rashan Gary (GB)","2","0","0","0","0","0","0","0","1","3.0","3.0","10.2%"
"92","Markus Golden (FA)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.4%"
"93","Kamu Grugier-Hill (MIN)","0","3","0","0","0","0","0","0","1","2.3","2.3","6.6%"
"94","Owen Pappoe (ARI)","1","1","0","0","0","0","0","0","1","2.3","2.3","2.0%"
"95","Zaven Collins (ARI)","1","1","0","0","0","0","0","0","1","2.3","2.3","5.1%"
"96","Leo Chenal (KC)","1","1","0","0","0","0","0","0","1","2.3","2.3","6.1%"
"97","Baron Browning (DEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","5.3%"
"98","Marte Mapu (NE)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.2%"
"99","Von Miller (BUF)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.3%"
"100","Justin Hollins (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"101","Tony Fields II (CLE)","0","2","0","0","0","0","0","0","1","1.5","1.5","1.1%"
"102","Lorenzo Carter (ATL)","0","2","0","0","0","0","0","0","1","1.5","1.5","1.4%"
"103","Henry To'oTo'o (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","6.9%"
"104","Marquis Haynes Sr. (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"105","K.J. Britt (TB)","1","0","0","0","0","0","0","0","1","1.5","1.5","8.9%"
"106","Akeem Davis-Gaither (CIN)","0","2","0","0","0","0","0","0","1","1.5","1.5","1.9%"
"107","Garret Wallow (TEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"108","Zack Baun (PHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.5%"
"109","Isaiah Land (IND)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"110","Joe Tryon-Shoyinka (TB)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.9%"
"111","Jesse Luketa (ARI)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"112","Troy Reeder (LAR)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.2%"
"113","Jeremiah Trotter Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"114","Ross Matiscik (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Liam McCullough (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Javin White (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Michael Hoecht (LAR)","1","2","0","0","0","0","0","0","1","0.0","0.0","13.0%"
"118","Jonas Griffith (DEN)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"119","Sam Franklin Jr. (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"120","Ty Summers (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","David Long Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Anthony Nelson (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"123","L.J. Collier (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"124","Blake Cashman (MIN)","0","0","0","0","0","0","0","0","0","0","0","13.4%"
"125","Del'Shawn Phillips (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"126","Nick Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Jacob Bobenmoyer (LV)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Cole Holcomb (PIT)","0","0","0","0","0","0","0","0","0","0","0","8.5%"
"130","Joe Giles-Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Tae Davis (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"132","Ezekiel Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"133","Oshane Ximines (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Brian Burns (NYG)","1","2","0","0","0","0","0","0","1","0.0","0.0","41.7%"
"135","Sam Eguavoen (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Josh Hines-Allen (JAC)","1","0","0","0","0","0","0","0","1","0.0","0.0","44.0%"
"137","Jachai Polite (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Carlo Kemp (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Markus Bailey (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Cam Gill (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Tomon Fox (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Janarius Robinson (LV)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"144","Justin Strnad (DEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"145","Blake Ferguson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Kristian Welch (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"147","LaCale London (ATL)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"148","Cole Christiansen (KC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"149","Anthony Pittman (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Willie Harvey Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Julian Okwara (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Luke Gifford (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Curtis Bolton (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"155","Yetur Gross-Matos (SF)","2","2","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"156","D.J. Wonnum (CAR)","2","2","0","0","0","0","0","0","1","0.0","0.0","11.5%"
"157","Monty Rice (NO)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"158","Carter Coughlin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Keandre Jones (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Cam Brown (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"161","K'Lavon Chaisson (CAR)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"162","Malik Harrison (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","4.2%"
"163","Terrell Lewis (PHI)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"164","Joshua Uche (NE)","1","1","1","0","0","0","0","0","1","0.0","0.0","0.8%"
"165","Troy Dye (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"166","Darrell Taylor (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"167","Jordyn Brooks (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","24.1%"
"168","Jacob Phillips (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"169","Trevis Gipson (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"170","Joe Bachie (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"171","William Kwenkeu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"172","Kana'i Mauga (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Jack Cochrane (KC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"174","Benton Whitley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Jacob Hummel (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Keir Thomas (LAR)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"177","Markquese Bell (DAL)","6","2","0","0","0","0","0","0","1","0.0","0.0","9.5%"
"178","Owen Carney Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Joshua Onujiogu (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Anfernee Orji (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"181","Zaire Barnes (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"182","David Perales (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Andrew Farmer II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"184","Abraham Beauplan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Jalen Graham (SF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"186","Dee Winters (SF)","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"187","Jose Ramirez (TB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"188","Thomas Rush (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Caleb Murphy (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"190","Tuli Tuipulotu (LAC)","4","1","0.5","0","0","1","0","0","1","0.0","0.0","3.9%"
"191","Yaya Diaby (TB)","4","1","1.5","0","0","1","1","0","1","0.0","0.0","7.4%"
"192","Lukas Van Ness (GB)","0","2","0","0","0","0","0","0","1","0.0","0.0","5.2%"
"193","DeMarvion Overshown (DAL)","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"194","Daiyan Henley (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","6.4%"
"195","Titus Leo (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Mohamoud Diabate (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Byron Young (LAR)","0","1","0","0","0","0","0","0","1","0.0","0.0","32.6%"
"198","Dorian Williams (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","4.5%"
"199","Tavius Robinson (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"200","Austin Ajiake (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Vi Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Andre Carter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"203","De'Shaan Dixon (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Luiji Vilain (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Brandon Smith (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"206","Chance Campbell (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","Troy Andersen (ATL)","0","0","0","0","0","0","0","0","0","0","0","9.8%"
"208","Kyron Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"209","Tyrice Knight (SEA)","0","0","0","0","0","0","0","0","0","0","0","3.7%"
"210","Antonio Grier Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Jack Gibbens (TEN)","0","0","0","0","0","0","0","0","0","0","0","5.5%"
"212","Marcelino McCrary-Ball (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Segun Olubi (IND)","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"214","BJ Ojulari (ARI)","1","0","0","0","0","0","0","0","1","0.0","0.0","2.4%"
"215","Derick Hall (SEA)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"216","Noah Sewell (CHI)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"217","Nolan Smith Jr. (PHI)","1","1","0","0","0","0","0","0","1","0.0","0.0","5.8%"
"218","Trenton Simpson (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","12.0%"
"219","Tyreek Maddox-Williams (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"220","Devin Harper (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","James Houston (DET)","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"222","Ty Shelby (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Daniel Hardy (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","DJ Coleman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Jackson Mitchell (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Derrick McLendon II (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Carl Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Jackson Sirmon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Maema Njongmeta (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Aaron Casey (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Jimmy Ciarlo (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
