"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"23","Greg Newsome II (CLE)","4","0","0","2","0","0","0","0","1","14.0","14.0","4.5%"
"24","Joshua Metellus (MIN)","5","0","1","0","0","0","0","0","1","14.0","14.0","41.5%"
"25","Kyle Hamilton (BAL)","6","1","0","1","0","0","0","0","1","13.8","13.8","46.9%"
"26","Michael Davis (WAS)","5","1","0","2","0","0","0","0","1","13.8","13.8","1.0%"
"27","Julian Blackmon (IND)","2","0","0","1","1","0","1","0","1","13.5","13.5","13.6%"
"28","Akayleb Evans (MIN)","3","1","0","2","1","0","0","0","1","13.3","13.3","3.1%"
"29","Taylor Rapp (BUF)","6","2","0","0","0","0","0","0","1","13.0","13.0","6.0%"
"30","Camryn Bynum (MIN)","8","1","0","0","0","0","0","0","1","12.8","12.8","54.8%"
"31","Jonathan Owens (CHI)","6","5","0","0","0","0","0","0","1","12.8","12.8","5.0%"
"32","Justin Reid (KC)","6","1","0","0","0","0","0","0","1","12.3","12.3","32.5%"
"33","Amani Hooker (TEN)","8","0","0","0","0","0","0","0","1","12.0","12.0","14.2%"
"34","Taron Johnson (BUF)","7","0","0","1","0","0","0","0","1","12.0","12.0","30.4%"
"35","Percy Butler (WAS)","1","8","0","0","0","1","0","0","1","11.5","11.5","1.5%"
"36","Michael Jackson Sr. (SEA)","4","0","0","2","0","0","0","0","1","11.5","11.5","0.9%"
"37","Jessie Bates III (ATL)","5","5","0","0","0","0","0","0","1","11.3","11.3","69.3%"
"38","Steven Nelson (FA)","2","0","0","2","1","0","0","0","1","11.0","11.0","0.2%"
"39","Eddie Jackson (BAL)","3","0","0","1","1","0","0","0","1","11.0","11.0","2.6%"
"40","Christian Izien (TB)","5","1","0","0","0","0","0","0","1","10.8","10.8","0.6%"
"41","Justin Simmons (FA)","4","1","0","1","0","0","0","0","1","10.8","10.8","11.4%"
"42","Jaycee Horn (CAR)","5","1","0","0","0","0","0","0","1","10.8","10.8","4.9%"
"43","Jordan Whitehead (TB)","5","4","0","0","0","0","0","0","1","10.5","10.5","15.6%"
"44","Rudy Ford (FA)","4","4","0","1","0","0","0","0","1","10.5","10.5","3.8%"
"45","John Johnson III (LAR)","2","1","0","1","1","0","0","0","1","10.3","10.3","0.7%"
"46","Artie Burns (SEA)","3","2","0","1","0","0","0","0","1","10.0","10.0","0.2%"
"47","Michael Carter II (NYJ)","5","0","0","0","0","0","0","0","1","10.0","10.0","0.0%"
"48","Alontae Taylor (NO)","4","2","0","0","0","0","0","0","1","10.0","10.0","2.7%"
"49","Quentin Lake (LAR)","4","1","0","2","0","0","0","0","1","9.8","9.8","3.5%"
"50","Jordan Battle (CIN)","3","7","0","0","0","0","0","0","1","9.8","9.8","10.0%"
"51","Kyler Gordon (CHI)","6","1","0","0","0","0","0","0","1","9.8","9.8","10.3%"
"52","Quandre Diggs (FA)","6","1","0","0","0","0","0","0","1","9.8","9.8","2.6%"
"53","Donovan Wilson (DAL)","5","3","0","0","0","0","0","0","1","9.8","9.8","21.3%"
"54","Christian Benford (BUF)","1","0","0","2","1","0","0","0","1","9.5","9.5","12.8%"
"55","Garrett Williams (ARI)","4","1","0","0","0","0","0","0","1","9.3","9.3","0.9%"
"56","Dax Hill (CIN)","4","2","0","1","0","0","0","0","1","9.0","9.0","15.2%"
"57","K'Von Wallace (SEA)","4","0","0","2","0","0","0","0","1","9.0","9.0","1.5%"
"58","Jabrill Peppers (NE)","5","2","0","0","0","0","0","0","1","9.0","9.0","9.2%"
"59","Starling Thomas V (ARI)","5","0","0","1","0","0","0","0","1","9.0","9.0","0.7%"
"60","Harrison Smith (MIN)","5","0","0","1","0","0","0","0","1","9.0","9.0","17.5%"
"61","Martin Emerson Jr. (CLE)","4","2","0","1","0","0","0","0","1","9.0","9.0","2.4%"
"62","Kyle Dugger (NE)","5","2","0","0","0","0","0","0","1","9.0","9.0","22.7%"
"63","Jordan Poyer (MIA)","4","2","0","1","0","0","0","0","1","9.0","9.0","24.3%"
"64","Kamren Curl (LAR)","1","4","0","0","0","0","1","0","1","8.5","8.5","29.2%"
"65","Benjamin St-Juste (WAS)","1","2","0","1","0","1","0","0","1","8.5","8.5","5.8%"
"66","Trenton Thompson (FA)","5","1","0","0","0","0","0","0","1","8.3","8.3","0.1%"
"67","Ji'Ayir Brown (SF)","5","1","0","0","0","0","0","0","1","8.3","8.3","6.0%"
"68","Jalen Thompson (ARI)","5","1","0","0","0","0","0","0","1","8.3","8.3","16.3%"
"69","Isaac Yiadom (SF)","2","1","0","3","0","0","0","0","1","8.3","8.3","0.1%"
"70","Jaquan Brisker (CHI)","4","1","0","1","0","0","0","0","1","8.3","8.3","46.3%"
"71","Ronnie Hickman Jr. (CLE)","4","1","0","1","0","0","0","0","1","8.3","8.3","0.2%"
"72","D.J. Reed Jr. (NYJ)","3","3","0","1","0","0","0","0","1","8.3","8.3","9.7%"
"73","Carrington Valentine (GB)","4","1","0","1","0","0","0","0","1","8.3","8.3","0.4%"
"74","DeMarcco Hellams (ATL)","3","5","0","0","0","0","0","0","1","8.3","8.3","2.7%"
"75","DJ Turner II (CIN)","4","3","0","0","0","0","0","0","1","8.3","8.3","2.3%"
"76","Juanyeh Thomas (DAL)","3","3","0","1","0","0","0","0","1","8.3","8.3","0.6%"
"77","Terrell Edmunds (JAC)","1","0","1","0","0","0","0","0","1","8.0","8.0","1.0%"
"78","Nick Cross (IND)","0","2","0","1","1","0","0","0","1","8.0","8.0","2.5%"
"79","Jaylen Watson (KC)","1","0","1","0","0","0","0","0","1","8.0","8.0","2.1%"
"80","Tony Adams (NYJ)","3","1","0","0","0","0","0","0","1","7.8","7.8","3.6%"
"81","Jalen Mills (NYG)","2","1","0","0","0","1","0","0","1","7.8","7.8","0.4%"
"82","Tre Avery (TEN)","3","1","0","0","0","0","0","0","1","7.8","7.8","0.1%"
"83","Tre Brown (SEA)","4","2","0","0","0","0","0","0","1","7.5","7.5","0.8%"
"84","Sydney Brown (PHI)","4","2","0","0","0","0","0","0","1","7.5","7.5","2.6%"
"85","Derwin James Jr. (LAC)","3","2","0","1","0","0","0","0","1","7.5","7.5","75.2%"
"86","Eli Apple (FA)","4","0","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"87","Marlon Humphrey (BAL)","4","0","0","1","0","0","0","0","1","7.5","7.5","4.5%"
"88","Donte Jackson (PIT)","3","0","0","0","0","0","0","0","1","7.0","7.0","3.2%"
"89","Troy Hill (CAR)","2","0","0","0","0","1","0","0","1","7.0","7.0","1.8%"
"90","Arthur Maulet (BAL)","2","0","0","0","0","0","1","0","1","7.0","7.0","0.9%"
"91","Brandon Stephens (BAL)","3","0","0","0","0","0","0","0","1","7.0","7.0","4.0%"
"92","Myles Bryant (HOU)","4","1","0","0","0","0","0","0","1","6.8","6.8","2.6%"
"93","Damontae Kazee (PIT)","4","1","0","0","0","0","0","0","1","6.8","6.8","1.2%"
"94","Montaric Brown (JAC)","4","1","0","0","0","0","0","0","1","6.8","6.8","0.4%"
"95","Reed Blankenship (PHI)","3","3","0","0","0","0","0","0","1","6.8","6.8","40.5%"
"96","Jalen Pitre (HOU)","1","3","0","2","0","0","0","0","1","6.8","6.8","44.8%"
"97","P.J. Locke (DEN)","3","1","0","1","0","0","0","0","1","6.8","6.8","4.6%"
"98","Elijah Campbell (MIA)","3","1","0","1","0","0","0","0","1","6.8","6.8","0.1%"
"99","Antonio Hamilton Sr. (ATL)","1","1","0","3","0","0","0","0","1","6.8","6.8","0.5%"
"100","Marcus Williams (BAL)","4","1","0","0","0","0","0","0","1","6.8","6.8","6.1%"
"101","Clark Phillips III (ATL)","4","1","0","0","0","0","0","0","1","6.8","6.8","1.1%"
"102","Stephon Gilmore (FA)","2","3","0","1","0","0","0","0","1","6.8","6.8","1.3%"
"103","Ashtyn Davis (NYJ)","2","1","0","0","0","0","0","0","1","6.3","6.3","3.4%"
"104","Marcus Epps (LV)","0","1","0","1","0","1","0","0","1","6.3","6.3","3.9%"
"105","Cam Lewis (BUF)","3","0","0","1","0","0","0","0","1","6.0","6.0","0.2%"
"106","Amik Robertson (DET)","2","2","0","1","0","0","0","0","1","6.0","6.0","0.4%"
"107","Budda Baker (ARI)","3","2","0","0","0","0","0","0","1","6.0","6.0","35.9%"
"108","Eric Garror (TEN)","3","0","0","1","0","0","0","0","1","6.0","6.0","0.0%"
"109","Derek Stingley Jr. (HOU)","1","2","0","2","0","0","0","0","1","6.0","6.0","10.6%"
"110","Derion Kendrick (LAR)","4","0","0","0","0","0","0","0","1","6.0","6.0","0.5%"
"111","Adoree' Jackson (FA)","3","2","0","0","0","0","0","0","1","6.0","6.0","1.0%"
"112","Terell Smith (CHI)","2","2","0","1","0","0","0","0","1","6.0","6.0","0.4%"
"113","Jaylon Johnson (CHI)","3","0","0","1","0","0","0","0","1","6.0","6.0","4.2%"
"114","Kelee Ringo (PHI)","3","0","0","1","0","0","0","0","1","6.0","6.0","0.1%"
"115","Mike Hughes (ATL)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.7%"
"116","Bradley Roby (FA)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"117","Cameron Mitchell (CLE)","1","0","1","0","0","0","0","0","1","5.5","5.5","0.1%"
"118","James Bradberry IV (PHI)","2","3","0","0","0","0","0","0","1","5.3","5.3","2.0%"
"119","Chidobe Awuzie (TEN)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.8%"
"120","Kevin Byard III (CHI)","2","3","0","0","0","0","0","0","1","5.3","5.3","27.6%"
"121","Jaylon Jones (IND)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.4%"
"122","Jordan Fuller (CAR)","2","3","0","0","0","0","0","0","1","5.3","5.3","9.0%"
"123","Dee Delaney (BUF)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.0%"
"124","Kerby Joseph (DET)","3","1","0","0","0","0","0","0","1","5.3","5.3","9.8%"
"125","Jordan Howden (NO)","3","1","0","0","0","0","0","0","1","5.3","5.3","2.0%"
"126","Joey Porter Jr. (PIT)","2","1","0","1","0","0","0","0","1","5.3","5.3","5.2%"
"127","Mike Edwards (BUF)","1","5","0","0","0","0","0","0","1","5.3","5.3","3.4%"
"128","Khalil Dorsey (DET)","2","1","0","1","0","0","0","0","1","5.3","5.3","0.9%"
"129","Cameron Sutton (PIT)","2","1","0","1","0","0","0","0","1","5.3","5.3","0.1%"
"130","Xavier McKinney (GB)","3","1","0","0","0","0","0","0","1","5.3","5.3","35.2%"
"131","Darious Williams (LAR)","3","1","0","0","0","0","0","0","1","5.3","5.3","9.5%"
"132","Tyrann Mathieu (NO)","3","0","0","0","0","0","0","0","1","4.5","4.5","9.4%"
"133","Jamel Dean (TB)","3","0","0","0","0","0","0","0","1","4.5","4.5","12.0%"
"134","Tyler Hall (PHI)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"135","Alex Austin (NE)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.4%"
"136","Deonte Banks (NYG)","3","0","0","0","0","0","0","0","1","4.5","4.5","12.7%"
"137","Markquese Bell (DAL)","1","4","0","0","0","0","0","0","1","4.5","4.5","9.5%"
"138","Isaiah Pola-Mao (LV)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"139","Asante Samuel Jr. (LAC)","1","0","0","2","0","0","0","0","1","4.5","4.5","3.9%"
"140","Levi Wallace (DEN)","3","0","0","0","0","0","0","0","1","4.5","4.5","1.3%"
"141","Jonathan Jones (NE)","2","0","0","1","0","0","0","0","1","4.5","4.5","1.6%"
"142","Jakorian Bennett (LV)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.7%"
"143","Paulson Adebo (NO)","2","0","0","1","0","0","0","0","1","4.5","4.5","26.2%"
"144","Eric Stokes (GB)","1","0","0","0","0","0","0","0","1","4.0","4.0","1.3%"
"145","Ja'Quan McMillian (DEN)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.0%"
"146","Zyon McCollum (TB)","1","1","0","1","0","0","0","0","1","3.8","3.8","4.9%"
"147","Alohi Gilman (LAC)","2","1","0","0","0","0","0","0","1","3.8","3.8","10.5%"
"148","Brian Branch (DET)","1","1","0","1","0","0","0","0","1","3.8","3.8","37.8%"
"149","A.J. Terrell (ATL)","2","1","0","0","0","0","0","0","1","3.8","3.8","3.8%"
"150","Sauce Gardner (NYJ)","2","1","0","0","0","0","0","0","1","3.8","3.8","18.1%"
"151","Cor'Dale Flott (NYG)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.0%"
"152","Patrick Peterson (FA)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.8%"
"153","Kenny Moore II (IND)","1","3","0","0","0","0","0","0","1","3.8","3.8","27.9%"
"154","Ambry Thomas (SF)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.0%"
"155","Tashaun Gipson Sr. (FA)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"156","Jayron Kearse (FA)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.9%"
"157","Pat Surtain II (DEN)","2","1","0","0","0","0","0","0","1","3.8","3.8","11.0%"
"158","Amari Burney (LV)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.6%"
"159","Rodney Thomas II (IND)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.8%"
"160","Isaiah Oliver (NYJ)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.2%"
"161","Duron Harmon (FA)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.0%"
"162","Nik Needham (MIA)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"163","Jeff Okudah (HOU)","2","0","0","0","0","0","0","0","1","3.0","3.0","1.6%"
"164","DeAndre Houston-Carson (FA)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"165","JuJu Brents (IND)","1","2","0","0","0","0","0","0","1","3.0","3.0","6.8%"
"166","Ahkello Witherspoon (FA)","0","0","0","2","0","0","0","0","1","3.0","3.0","0.1%"
"167","Kaevon Merriweather (TB)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.2%"
"168","Mekhi Blackmon (MIN)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.9%"
"169","Geno Stone (CIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","3.3%"
"170","Nate Hobbs (LV)","1","1","0","0","0","0","0","0","1","2.3","2.3","32.3%"
"171","Jourdan Lewis (DAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.7%"
"172","Vonn Bell (CIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","4.6%"
"173","Israel Mukuamu (DAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"174","Rasul Douglas (BUF)","1","1","0","0","0","0","0","0","1","2.3","2.3","7.4%"
"175","Ethan Bonner (MIA)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.0%"
"176","Eli Ricks (PHI)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"177","James Pierre (WAS)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"178","Russ Yeast (LAR)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.5%"
"179","Kindle Vildor (DET)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.0%"
"180","Dane Belton (NYG)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"181","Lonnie Johnson Jr. (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"182","C.J. Henderson (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"183","DaRon Bland (DAL)","1","0","0","0","0","0","0","0","1","1.5","1.5","41.2%"
"184","Minkah Fitzpatrick (PIT)","0","0","0","1","0","0","0","0","1","1.5","1.5","37.1%"
"185","Jalen Ramsey (MIA)","0","0","0","1","0","0","0","0","1","1.5","1.5","16.5%"
"186","Nick Scott (CAR)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.5%"
"187","Andre Chachere (ARI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.5%"
"188","Logan Ryan (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.3%"
"189","Trent McDuffie (KC)","1","0","0","0","0","0","0","0","1","1.5","1.5","31.4%"
"190","Miles Killebrew (PIT)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"191","Adrian Amos (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"192","Essang Bassey (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"193","Darrell Luter Jr. (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"194","Jeremy Chinn (WAS)","1","0","0","0","0","0","0","0","1","1.5","1.5","6.8%"
"195","Samuel Womack III (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"196","Jaylinn Hawkins (NE)","0","1","0","0","0","0","0","0","1","0.8","0.8","5.6%"
"197","Antonio Johnson (JAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.1%"
"198","Riq Woolen (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","4.0%"
"199","Keisean Nixon (GB)","0","1","0","0","0","0","0","0","1","0.8","0.8","23.8%"
"200","Sean Murphy-Bunting (ARI)","0","1","0","0","0","0","0","0","1","0.8","0.8","8.4%"
"201","Tre'von Moehrig (LV)","0","1","0","0","0","0","0","0","1","0.8","0.8","4.9%"
"202","Daniel Thomas (JAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"203","Siran Neal (MIA)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"204","Jalyn Armour-Davis (BAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"205","Ja'Sir Taylor (LAC)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.6%"
"206","Corey Ballentine (GB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.6%"
"207","Richie Grant (ATL)","0","1","0","0","0","0","0","0","1","0.8","0.8","12.0%"
"208","Duke Shelley (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Will Harris (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"210","Rashad Fenton (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"211","Kyron Brown (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"212","Tevaughn Campbell (JAC)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"213","David Long Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Kendall Sheffield (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","C.J. Gardner-Johnson (PHI)","0","0","0","0","0","0","0","0","0","0","0","16.4%"
"216","Bryce Hall (TB)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"217","Bobby Price (ARI)","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"218","Grayland Arnold (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"219","Douglas Coleman III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Shaun Wade (NE)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"221","Isaiah Rodgers Sr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"222","D'Angelo Ross (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Javin White (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","C.J. Moore (DET)","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"225","Aaron Robinson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"226","A.J. Green III (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Darnay Holmes (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"228","Josiah Scott (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"229","Isaiah Simmons (NYG)","0","2","0","0","0","0","0","0","1","0.0","0.0","5.8%"
"230","Kristian Fulton (LAC)","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"231","Lamar Jackson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"232","Grant Delpit (CLE)","0","0","0","0","0","0","0","0","0","0","0","20.5%"
"233","Thomas Graham Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Shyheim Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"235","Michael Ojemudia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Javelin Guidry (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"237","Elijah Riley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Stantley Thomas-Oliver III (NYG)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"239","Harrison Hand (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Troy Pride Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Dicaprio Bootle (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"242","Dane Jackson (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.1%"
"243","Noah Igbinoghene (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Nathan Meadors (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Micah Abernathy (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"246","Roderic Teamer (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Dallis Flowers (IND)","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"248","Benny Sapp III (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"249","D'Shawn Jamison (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"250","Nick Whiteside II (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Kendell Brooks (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Cameron McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Lance Boykin (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Ty Okada (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Christian Young (GB)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"256","Jalen Graham (SF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"257","Marte Mapu (NE)","0","0","0","1","1","0","0","0","1","0.0","0.0","1.2%"
"258","Isaiah Bolden (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Anthony Johnson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Tre Hawkins III (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"261","Gervarrius Owens (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","AJ Finley (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"263","Jerrick Reed II (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"264","Jason Taylor II (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"265","Josh Hayes (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Kaleb Hayes (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Divaad Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Tanner Ingle (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Jaylin Williams (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Ekow Boye-Doe (KC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"271","Art Green (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Anthony Kendall (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"273","Matthew Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Azizi Hearn (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Jaydon Grant (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Natrone Brooks (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Steven Gilmore (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Kahlef Hailassie (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"279","Keenan Isaac (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Alex Cook (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Reese Taylor (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Gemon Green (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Rejzohn Wright (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Tanner McCalister (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Keidron Smith (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Ameer Speed (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"287","Trevor Denbow (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"288","Marcel Dabo (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Sam Webb (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Kader Kohou (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.2%"
